0,5,6,0.0017173126
1,1,2,0.016487285
1,3,3,0.0009902659
1,4,4,0.0048947637
1,5,2,0.0018089492
2,3,2,0.0015228435
2,5,1,0.032956623
3,1,9,0.00056168856
3,4,3,0.00343593
4,1,8,0.00031733475
4,2,1,0.0012465246
4,4,8,0.0006786782
5,1,7,0.0011171885
5,4,4,0.031566832
6,4,7,0.007884536
7,1,2,0.0009285697
7,2,3,0.001260643
7,4,5,0.002161092
8,3,1,0.011373456
9,1,5,0.009766577
9,2,2,0.002999863
9,4,1,0.019553285
9,5,10,0.000381892
