0,1,0,0.031844746
0,2,0,0.03823087
0,3,0,0.22879606
0,4,0,0.12551267
0,5,0,0.06397017
1,1,1,0.03391666
1,2,0,0.023491545
1,3,0,0.011268863
1,4,0,0.15614592
1,5,0,0.014908058
2,1,0,0.026230229
2,2,6,0.0009291548
2,3,1,0.00585231
2,4,0,0.18911448
2,5,0,0.15154901
3,1,0,0.030432453
3,2,0,0.08730615
3,3,0,0.15490083
3,4,1,0.027058065
3,5,0,0.013605193
4,1,0,0.012612822
4,2,0,0.07218286
4,3,0,0.016218986
4,4,0,0.06314494
4,5,0,0.019827494
5,1,0,0.07302185
5,2,0,0.16184054
5,3,0,0.018905008
5,4,0,0.17822725
5,5,0,0.073892646
6,1,0,0.32224426
6,2,0,0.095556535
6,3,0,0.1797974
6,4,0,0.06858996
6,5,0,0.25946093
7,1,0,0.029559795
7,2,0,0.052473776
7,3,0,0.11714691
7,4,1,0.06227679
7,5,0,0.020934753
8,1,0,0.12509166
8,2,1,0.013532162
8,3,2,0.0097403675
8,4,0,0.045706965
8,5,0,0.059129264
9,1,0,0.18581381
9,2,0,0.050820455
9,3,0,0.033525582
9,4,0,0.029745955
9,5,3,0.0025394182
