0,1,8,0.03
0,2,26,0.01
0,4,31,0.01
1,3,5,0.03
1,4,35,0.01
1,5,11,0.03
2,2,18,0.01
2,3,7,0.03
2,4,6,0.03
2,5,14,0.01
3,1,19,0.01
3,2,15,0.01
3,3,22,0.01
4,1,13,0.02
4,4,9,0.01
5,1,25,0.01
5,3,15,0.01
5,4,3,0.03
6,1,10,0.01
6,2,4,0.03
6,4,7,0.02
7,1,19,0.01
7,5,23,0.01
8,1,28,0.01
8,2,20,0.01
8,5,29,0.01
