1,1,19,0.01
1,4,10,0.02
1,5,33,0.01
2,3,36,0.01
2,4,24,0.01
3,1,11,0.02
3,2,12,0.01
3,3,14,0.01
3,4,24,0.01
4,3,20,0.01
6,3,14,0.01
7,1,18,0.01
7,2,17,0.01
7,4,10,0.01
8,4,17,0.01
8,5,18,0.01
