0,1,34,0.01
0,3,11,0.01
0,4,36,0.01
1,1,24,0.01
1,2,14,0.01
1,4,40,0.01
2,2,22,0.01
3,1,47,0.01
3,3,24,0.01
3,5,8,0.02
4,1,10,0.02
4,3,33,0.01
4,4,4,0.02
5,3,6,0.02
5,4,32,0.01
5,5,26,0.01
6,2,39,0.01
6,3,19,0.01
6,4,6,0.02
9,3,21,0.01
9,4,3,0.03
9,5,19,0.01
