0,1,47,0.01
0,2,24,0.01
1,4,13,0.02
1,5,17,0.02
2,2,17,0.01
2,3,43,0.01
2,4,30,0.01
3,3,20,0.01
3,4,15,0.02
4,2,12,0.01
4,5,34,0.01
5,5,22,0.01
6,5,11,0.02
7,3,25,0.01
8,2,19,0.01
8,4,20,0.01
8,5,23,0.01
