0,1,19,0.02
0,3,6,0.02
0,4,13,0.02
1,1,11,0.02
1,3,8,0.03
1,4,26,0.01
1,5,13,0.03
2,2,26,0.01
2,4,18,0.02
2,5,18,0.01
3,1,34,0.01
3,2,22,0.01
3,3,31,0.01
3,4,12,0.02
3,5,4,0.03
4,1,39,0.01
4,3,16,0.02
4,4,5,0.01
5,1,7,0.02
5,4,14,0.01
5,5,11,0.02
6,1,30,0.01
6,2,11,0.02
7,1,10,0.02
7,2,6,0.02
7,3,8,0.02
7,5,30,0.01
8,1,5,0.03
8,3,20,0.01
8,5,12,0.02
9,1,15,0.01
9,2,28,0.01
9,3,4,0.04
