0,1,23,0.00475322062573506
0,2,3,0.00940752557119791
0,3,0,0.011923527437056604
0,4,0,0.008559836748211234
0,5,13,0.0051762979560714744
1,1,1,0.01094605992750771
1,2,1,0.011731472713665385
1,4,4,0.006038740484233886
1,5,2,0.011197504485649322
2,1,1,0.012240962430783806
2,2,5,0.008738370631518845
2,3,11,0.005941409698575934
2,4,4,0.009790892848647667
2,5,11,0.006781452912068295
3,1,2,0.018073140405590517
3,2,23,0.0028596264321154984
3,3,0,0.009777065921983909
3,4,1,0.012304744341158079
3,5,20,0.004359471264460452
4,1,4,0.009319475655970725
4,2,1,0.014822989127621752
4,3,3,0.008964699544432965
4,5,0,0.013810510238394857
5,1,4,0.006865557645271498
5,2,23,0.0051721644481782835
5,3,1,0.015424828236415734
5,4,56,0.0028331776576594543
5,5,1,0.01762710306079294
6,1,4,0.01104475843791919
6,2,22,0.005772042669835209
6,3,1,0.009706859216512473
6,4,2,0.006860991984119698
6,5,1,0.009570231689588581
7,1,3,0.010732584411691217
7,2,10,0.004892134321206425
7,3,2,0.009301246607385762
7,4,1,0.025589249607847246
7,5,9,0.00574685638594257
8,1,5,0.007885946619211536
8,2,18,0.004660904283017798
8,3,3,0.010420024894626057
8,4,1,0.012667057393360723
8,5,3,0.0071636992890990545
9,1,14,0.005758914309394425
9,2,2,0.00694388971523281
9,3,4,0.00978557150580585
9,4,6,0.010582264547731233
9,5,1,0.010558538217527773
