0,2,33,0.003162980508858506
0,3,54,0.0023170496223162383
0,4,55,0.0022444516768082216
0,5,25,0.0038509653527628
1,1,39,0.003582138991339842
1,2,15,0.007152742673981172
1,3,56,0.002082852247698411
1,4,67,0.0015898317572788283
1,5,16,0.004795360910681827
2,1,47,0.00230972931362716
2,2,70,0.0031516786964494504
2,3,36,0.004042092295559049
2,4,59,0.0029854781967981756
2,5,14,0.006498735464524538
3,1,30,0.00401904788628472
3,2,28,0.0026831667332691818
3,3,46,0.002086319944805862
3,4,36,0.00422981895056362
3,5,64,0.0025935197413592807
4,1,29,0.004147403987484344
4,2,34,0.0041001357275431555
4,3,17,0.005365577939856878
4,4,33,0.004009802067962021
4,5,33,0.002873664181850606
5,1,41,0.0032373922840230785
5,2,9,0.0066867663018946154
5,3,28,0.004201525260174089
5,4,11,0.0044497344840685425
6,1,56,0.003921708610367491
6,2,28,0.004671370412043244
6,3,23,0.004749786506753001
6,4,33,0.002434421492177684
6,5,63,0.002371630235422774
7,1,52,0.002765473929111232
7,2,20,0.004104388691787745
7,3,53,0.0027540871598095776
7,4,39,0.0071846542379357115
7,5,27,0.003126775535076554
8,1,10,0.005364216236803112
8,2,52,0.003117138107468895
8,3,41,0.0030903862331224
8,5,34,0.0028290237005304925
9,1,30,0.004689866628344458
9,2,7,0.0036473373919774193
9,4,51,0.0048513761655375786
9,5,57,0.0020147630944696827
