0,1,52,0.0030184982560379874
0,3,50,0.002466547873782804
0,4,21,0.0032977053819431943
0,5,24,0.0038539584852886857
1,1,29,0.0043327343753201105
1,2,48,0.00401452930808443
1,4,34,0.0024835343643399522
1,5,39,0.0039167481980290995
2,1,60,0.002092412557368237
2,2,45,0.0038864563010179935
2,3,44,0.003780343958554399
2,5,41,0.00401038475632107
3,2,9,0.0033816745282901437
3,3,44,0.0020985232028508816
3,4,66,0.003026718702971356
3,5,32,0.0037922311490278422
4,1,16,0.004830517620934314
4,2,51,0.0031776328318685247
4,3,40,0.0038110543055865772
4,4,39,0.0035385688365432992
4,5,40,0.002650316728628799
5,1,28,0.003481285591559541
5,2,40,0.004245390771462539
5,3,56,0.003182269181768139
5,4,16,0.004276157072783453
6,2,47,0.0037680847980221927
6,3,70,0.0028561052306526106
6,4,15,0.003339384220354772
6,5,35,0.0031736825282568265
7,1,37,0.0033046076780383956
7,2,31,0.0037143203444766153
7,3,47,0.002872993340915099
7,4,46,0.006507481059188031
7,5,31,0.002937229801466603
8,1,30,0.004222414170573076
8,2,39,0.0035769028485388697
8,3,35,0.003223040657860902
8,4,69,0.002594166612772566
8,5,36,0.0027682446341424404
9,1,25,0.0049902451359967424
9,2,20,0.002961694462365496
9,3,44,0.003347148529608879
9,4,48,0.0050247004234611654
