0,2,5,0.0068039619171743225
0,3,23,0.003119275239400868
0,5,8,0.008205913792136208
1,2,10,0.007424632144395639
1,3,8,0.005484869311940473
1,4,6,0.005405920451132703
2,1,62,0.0020003142249623443
2,3,30,0.004204109247154646
2,4,5,0.008340379043704126
2,5,10,0.006834106317449247
3,2,11,0.003317490102441251
3,3,58,0.0016568490324377894
3,4,8,0.0077482934677728125
3,5,19,0.0045056847036500395
4,1,44,0.003802326489514863
4,2,43,0.0033292398351832675
4,3,8,0.006601048080560161
4,5,66,0.0019935279915717754
5,1,30,0.0034785404765252884
5,3,14,0.005302282736405896
5,4,5,0.005181266599393011
5,5,22,0.0035374136710552267
6,3,16,0.005183061955541264
6,5,5,0.007920570548442763
7,1,67,0.0021403404504660795
7,2,78,0.002572358100320076
7,4,7,0.014998835445922775
7,5,8,0.006008885438653371
8,1,20,0.004597297030273178
8,2,42,0.003529832597584296
8,4,40,0.0034346097723105865
8,5,6,0.0054886403065771945
9,2,30,0.0026768660557789687
9,3,36,0.004179192587661778
9,5,15,0.004979491866408676
