0,1,43,0.0032726240039062686
0,2,62,0.0023135960785655766
0,3,40,0.00265716770500682
0,4,29,0.0030596009561198035
0,5,51,0.0030141822104559376
1,1,26,0.004413335841598182
1,2,51,0.003992896442928974
1,3,49,0.0022989450205157507
1,4,46,0.002088357504218141
1,5,30,0.0042662177118609436
2,1,29,0.0026984813412847886
2,2,43,0.004052108986611913
2,3,47,0.0037488451618737585
2,4,60,0.002957004522933859
2,5,53,0.0035664005228778044
3,2,31,0.002604673997186312
3,3,69,0.0014064177825691875
3,4,64,0.0031061502189442666
3,5,27,0.004113156541979117
4,1,35,0.004085150847331656
4,2,56,0.0030997769091867483
4,3,53,0.0035420974395867885
4,4,58,0.002902476375131921
4,5,47,0.002536351929486289
5,1,34,0.003340891525772521
5,2,56,0.003651314788568108
5,3,53,0.003239807875444784
5,4,30,0.0038631615361621376
5,5,52,0.0018863603419923727
6,1,65,0.0036723023844152055
6,2,45,0.0037778210033345334
6,3,43,0.003791906855406686
6,4,25,0.0027371603378049947
6,5,46,0.002865032642758418
7,1,44,0.003016318511366289
7,2,72,0.002812817047361985
7,3,28,0.0035633388103684495
7,4,44,0.006835171248187503
7,5,55,0.0023341553564266587
8,1,67,0.00305442249928737
8,2,61,0.002698702010714275
8,3,45,0.0029821507386414816
8,4,45,0.003140427015799774
8,5,43,0.0025827893281414973
9,1,37,0.004310854643502924
9,2,35,0.0025871880399189274
9,3,50,0.0029902659134801546
9,4,39,0.005357410337546963
