0,1,56,0.002820455885515713
0,2,50,0.002433590480180809
0,3,21,0.003211406393988054
0,4,10,0.0039494268147991845
0,5,42,0.0031580280210143576
1,1,7,0.005216048497318689
1,2,25,0.0053628630660832845
1,3,51,0.0022570152069198096
1,4,53,0.0019928560791192228
1,5,17,0.004732668094371761
2,1,33,0.00261458538921193
2,2,38,0.004311569927507049
2,3,23,0.004543317270763547
2,5,24,0.0051928979386294824
3,1,40,0.003310736898245534
3,2,19,0.0029839473413965285
3,3,53,0.0017654829776440858
3,4,34,0.004285819252129884
3,5,30,0.003970433781101482
4,1,10,0.005018233635994351
4,2,36,0.003937115439974094
4,3,26,0.004745892450795408
4,4,40,0.003520874768464319
4,5,25,0.0032508247535485524
5,1,21,0.003554084057529563
5,2,39,0.004319214382783453
5,3,46,0.0033774667054802536
5,4,24,0.004010383742894322
6,1,46,0.004246017228074139
6,2,40,0.004045949126346109
6,3,31,0.004232447686914341
6,4,13,0.003418452511782433
6,5,31,0.0033225369500453567
7,1,22,0.003914541578774623
7,2,52,0.003123398415830812
7,3,22,0.0037369848761851323
7,4,32,0.007513450829542227
7,5,29,0.002963712205364139
8,1,27,0.004409431265481581
8,2,37,0.003602178184564963
8,4,39,0.0034890281653388775
8,5,16,0.0034333038249144488
9,1,11,0.006319544696554374
9,2,25,0.002909179193799993
9,3,65,0.0026418645046080366
9,4,15,0.006979674631763975
