0,2,47,0.002486182045313513
0,3,69,0.00191832724424231
0,4,57,0.002173175433894042
0,5,66,0.002384153741933489
1,1,49,0.0032169447378512907
1,2,67,0.0035686381848034987
1,5,54,0.0032848695375290475
2,1,58,0.002115692614168999
2,2,71,0.003069521036733759
2,3,43,0.0038125955924776782
3,2,58,0.0020136746427710235
3,3,70,0.0013916334542202666
3,5,69,0.0024402378286737117
4,1,54,0.0034945589622152424
4,2,67,0.00277417662756978
4,3,55,0.0035226608632993248
4,4,64,0.0027717953034073223
4,5,61,0.002132140138394676
5,1,52,0.0029550708562771782
5,2,44,0.004138382939536736
5,4,57,0.002811493440561114
6,3,67,0.002958816871324179
6,4,48,0.0019210709424442682
6,5,60,0.002484192156494644
7,1,65,0.002227506155555189
7,3,69,0.0022553903338180027
7,4,48,0.006271121662374022
7,5,66,0.0021778037345907813
8,1,78,0.00268926909514991
8,2,72,0.0024194912584538726
8,5,39,0.002690166824632546
9,1,52,0.003615941270137092
9,2,66,0.0020147829183166013
9,4,65,0.004204800017743981
