0,1,36,0.0035232456197077985
0,4,27,0.003104943658230729
1,4,58,0.0018134077910851563
1,5,72,0.002659425829092552
2,4,24,0.005645405099322344
3,2,57,0.002026159221033342
3,3,10,0.0038374703141395915
4,1,27,0.004204845879016978
4,5,45,0.0025673814305019974
5,1,62,0.002602141155045651
5,4,77,0.0022172495623069533
6,4,45,0.002084194360011726
7,1,53,0.002764706320851177
7,2,34,0.0035580784296308787
7,3,19,0.0038552592002617965
8,1,32,0.004158207879009802
8,2,58,0.002826566459769393
8,3,43,0.0030522719601407977
9,1,67,0.0028037946492226176
9,3,7,0.006944993544872224
