0,1,11,0.006559836885685216
0,2,7,0.005272772753540985
0,3,16,0.003569025575245802
0,4,20,0.0034183409772452784
0,5,15,0.004544694276984546
1,1,12,0.0050281954875404265
1,2,17,0.00653076048740065
1,3,11,0.004964728588556372
1,4,18,0.003337536726534935
1,5,12,0.005684820702122531
2,1,12,0.0035049564998462573
2,2,15,0.006178008809048674
2,3,16,0.005312063968822749
2,4,14,0.007012672533988921
2,5,8,0.006993895084167653
3,1,9,0.0073522306461951455
3,2,26,0.0027200959044162048
3,3,13,0.0035133046869702863
3,4,19,0.005923275658153462
3,5,9,0.005786712421782713
4,1,37,0.004061178282640395
4,2,11,0.0059997782741272225
4,3,15,0.005531547392046015
4,4,11,0.007494328129344148
4,5,10,0.0043591822173721945
5,1,12,0.0039276719449978965
5,2,8,0.006754797873596569
5,3,13,0.005657364443395863
5,4,18,0.004201485406989277
5,5,14,0.004002063566437449
6,1,20,0.007788911043470257
6,2,12,0.008094569176675054
6,3,8,0.006579783356932467
6,4,26,0.0026843027683358675
6,5,18,0.004136531087929025
7,1,12,0.004574870217019075
7,2,12,0.0046476205692940675
7,3,15,0.004270577987506698
7,4,16,0.00971938427583587
7,5,10,0.005346082722822161
8,1,9,0.005534020318270782
8,3,10,0.0058484778613559435
8,4,11,0.0060701312008453745
8,5,12,0.003987861419404486
9,1,15,0.005603073589450629
9,2,15,0.0030151494014784685
9,3,17,0.005066914452014016
9,4,14,0.00714852972142927
9,5,20,0.004459439121691388
