0,1,35,0.0036109116209570137
0,2,34,0.002916360842825014
0,3,14,0.0037880253665848952
0,4,13,0.003710848339948574
0,5,20,0.004111788167696921
1,1,18,0.004687686112476765
1,2,13,0.007243001786404956
1,3,27,0.0032418567590347166
1,4,35,0.0023991483734668723
1,5,13,0.005503544316548125
2,1,26,0.0028508777605722813
2,2,18,0.005838762373964065
2,3,17,0.004873004878662451
2,4,64,0.002870249880478632
2,5,9,0.006987460400343787
3,1,27,0.004315255800259004
3,2,25,0.0028448063404833118
3,3,21,0.0029798165611755233
3,4,17,0.006497279691203565
3,5,14,0.005324679562038851
4,1,21,0.004586314936988073
4,2,28,0.004408445906757618
4,3,9,0.006281389447428977
4,4,28,0.005036954003932458
4,5,18,0.003389994842441604
5,1,11,0.0043027564906254695
5,2,14,0.006174264595714641
5,3,39,0.003745164205720864
5,4,31,0.003860351001184085
5,5,34,0.0026310336102935393
6,1,29,0.005838156094606566
6,2,17,0.006563013507591083
6,3,34,0.004195812197830044
6,4,20,0.003055937841726904
6,5,17,0.004143645520776035
7,1,17,0.004166344826774464
7,2,19,0.00412325081157634
7,3,26,0.0036174843428101
7,4,13,0.010046925534183319
7,5,32,0.0028700436670910942
8,1,25,0.004437666936863492
8,2,10,0.006418634368067783
8,3,46,0.0029232478732427966
8,4,18,0.005418486252245716
8,5,21,0.0032151833955626967
9,1,7,0.008295599652995624
9,2,19,0.002967321002617961
9,3,42,0.003659265020365358
9,4,12,0.0074234536639543455
