0,4,42,0.002581135366509421
1,1,41,0.0035094337408893297
1,2,65,0.003612532032581459
1,5,56,0.0032329951785501736
2,1,61,0.002039566886991026
2,2,78,0.002904707656485933
2,3,53,0.0035567167588252315
3,2,47,0.0022797902726683834
3,5,58,0.002800695692220196
4,1,42,0.0038809870473832616
4,2,52,0.0031727673857216278
4,5,64,0.0020050824457642897
5,1,49,0.0031356025461079244
5,2,64,0.003389047586357961
5,4,58,0.0027595587188590674
6,4,28,0.002653621061980909
7,2,82,0.0024979461401725225
7,4,60,0.004975882508483543
8,1,79,0.0026093795455171646
8,2,51,0.0031489857628406426
8,5,56,0.002282005279551413
9,1,72,0.0026276256769525246
9,2,48,0.002374778432589572
9,4,64,0.004221427076918434
